Date,Open,High,Low,Close,Adj Close,Volume
2020-12-09,348.890015,349.410004,341.609985,344.410004,326.521179,2600400
2020-12-10,345.160004,345.459991,339.260010,339.649994,322.008392,2896900
2020-12-11,338.130005,338.880005,334.329987,337.070007,319.562408,3071700
2020-12-14,340.029999,343.230011,335.859985,336.130005,318.671234,2479000
2020-12-15,339.140015,341.010010,337.040009,339.670013,322.027313,2616500
2020-12-16,336.829987,341.660004,334.260010,339.339996,321.714478,2365600
2020-12-17,339.809998,342.600006,337.309998,341.670013,323.923462,2525700
2020-12-18,342.519989,342.609985,334.000000,338.380005,320.804321,8742700
2020-12-21,332.070007,336.950012,329.399994,336.079987,318.623779,2892700
2020-12-22,335.160004,336.980011,333.470001,335.010010,317.609344,2069700
2020-12-23,336.489990,341.649994,336.029999,337.589996,320.055359,2348100
2020-12-24,336.440002,341.410004,336.440002,340.790009,323.089203,1360600
2020-12-28,343.209991,347.790009,343.059998,345.950012,327.981140,2308200
2020-12-29,347.989990,351.290009,345.000000,347.350006,329.308411,2275700
2020-12-30,347.079987,349.010010,344.470001,344.989990,327.071014,1866000
2020-12-31,345.040009,351.089996,344.049988,350.679993,332.465393,1969000
2021-01-04,351.450012,352.079987,340.380005,349.500000,331.346832,4203800
2021-01-05,348.690002,351.359985,344.480011,344.799988,326.890839,3160500
2021-01-06,337.109985,359.489990,335.109985,359.269989,340.609314,6561400
2021-01-07,358.540009,366.450012,357.920013,365.029999,346.070129,3366700
2021-01-08,367.000000,367.489990,358.760010,363.390015,344.515259,2947800
2021-01-11,362.619995,364.290009,359.190002,360.750000,342.012421,2695100
2021-01-12,357.940002,360.079987,355.230011,357.369995,338.808014,2372500
2021-01-13,356.040009,356.809998,351.230011,355.040009,336.599060,1974500
2021-01-14,356.850006,358.809998,350.420013,350.529999,332.323242,2919900
2021-01-15,349.119995,353.049988,345.739990,351.299988,333.053284,3777000
2021-01-19,356.209991,356.959991,351.559998,352.190002,333.896973,3361300
2021-01-20,351.880005,352.079987,345.829987,350.839996,332.617188,3036800
2021-01-21,350.809998,360.890015,350.739990,355.000000,336.561066,3749800
2021-01-22,353.309998,354.619995,347.540009,347.549988,329.497955,2585100
2021-01-25,347.149994,350.390015,344.600006,347.809998,329.744507,2506300
2021-01-26,350.510010,351.510010,342.570007,343.109985,325.288635,2467500
2021-01-27,337.040009,338.000000,329.010010,332.989990,315.694305,4770900
2021-01-28,336.640015,346.579987,334.510010,338.149994,320.586304,2769900
2021-01-29,336.529999,339.019989,330.630005,333.579987,316.253662,3899200
2021-02-01,335.029999,338.149994,332.739990,334.000000,316.651825,3020200
2021-02-02,337.100006,344.640015,337.100006,338.720001,321.126587,2663700
2021-02-03,338.000000,340.160004,334.600006,337.890015,320.339752,2537100
2021-02-04,332.320007,335.290009,328.390015,329.320007,312.214874,5962200
2021-02-05,332.109985,333.480011,323.480011,324.510010,307.654724,7227900
2021-02-08,327.010010,327.019989,323.809998,324.339996,307.493591,4758200
2021-02-09,323.899994,331.040009,321.709991,329.630005,312.508820,4096900
2021-02-10,332.660004,335.760010,329.769989,333.399994,316.083008,4122700
2021-02-11,335.000000,336.649994,331.500000,333.070007,315.770172,2776700
2021-02-12,331.679993,332.399994,327.880005,328.239990,311.190948,2760800
2021-02-16,327.359985,329.839996,322.480011,324.619995,307.758972,4339000
2021-02-17,323.459991,328.600006,322.239990,326.859985,309.882660,2620000
2021-02-18,325.899994,329.579987,325.200012,328.410004,311.352173,2383500
2021-02-19,328.750000,328.850006,324.109985,324.579987,307.721039,2313800
2021-02-22,321.500000,329.049988,320.350006,327.640015,310.622223,2688300
2021-02-23,329.989990,333.940002,326.640015,329.510010,312.395050,3225700
2021-02-24,328.489990,333.600006,326.040009,332.209991,314.954803,3360500
2021-02-25,331.000000,333.600006,327.359985,328.869995,311.788239,2780100
2021-02-26,330.549988,337.910004,329.850006,332.220001,314.964233,5430000
2021-03-01,334.359985,338.910004,333.679993,334.649994,317.268097,4198900
2021-03-02,335.000000,337.670013,333.890015,334.640015,317.258606,2568900
2021-03-03,333.320007,338.160004,332.779999,332.869995,315.580475,3039700
2021-03-04,334.170013,340.839996,332.670013,333.809998,316.471741,4991600
2021-03-05,335.029999,348.290009,335.019989,347.100006,329.071381,4563100
2021-03-08,347.010010,354.000000,345.600006,350.170013,331.981934,3419900
2021-03-09,352.920013,361.250000,351.339996,351.980011,333.697937,4277600
2021-03-10,353.910004,354.480011,348.500000,349.600006,331.441528,3012300
2021-03-11,350.760010,355.970001,349.869995,353.100006,334.759796,2520500
2021-03-12,353.170013,356.820007,351.989990,356.019989,338.727203,2088700
2021-03-15,356.920013,357.940002,351.549988,353.880005,336.691193,2343400
2021-03-16,353.529999,355.359985,351.910004,354.600006,337.376221,2904200
2021-03-17,355.170013,358.070007,351.829987,352.179993,335.073700,2633100
2021-03-18,352.869995,364.320007,352.339996,362.049988,344.464264,3311600
2021-03-19,361.920013,370.459991,359.010010,365.579987,347.822845,8572900
2021-03-22,365.000000,368.579987,360.109985,366.859985,349.040710,3505200
2021-03-23,368.850006,371.540009,367.220001,368.500000,350.601074,3100100
2021-03-24,366.049988,373.799988,365.510010,370.600006,352.599060,3407800
2021-03-25,370.600006,372.109985,363.390015,371.089996,353.065277,3021500
