Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,94.050003,94.160004,92.430000,92.779999,85.154076,1419200
2020-07-21,93.400002,94.599998,93.000000,93.559998,85.869957,1303400
2020-07-22,93.160004,94.419998,93.120003,93.970001,86.246277,903700
2020-07-23,94.029999,94.339996,93.379997,93.830002,86.117767,1200200
2020-07-24,93.970001,94.500000,93.050003,93.610001,85.915871,1004100
2020-07-27,93.379997,95.400002,92.589996,95.230003,87.402702,1265100
2020-07-28,94.760002,95.180000,93.300003,93.339996,85.668053,1374000
2020-07-29,95.550003,97.529999,93.839996,96.889999,88.926262,1964100
2020-07-30,95.300003,95.300003,93.389999,94.459999,86.696007,1396200
2020-07-31,94.139999,94.169998,91.720001,93.129997,85.475304,1664100
2020-08-03,93.820000,95.489998,93.260002,94.870003,87.072304,1278500
2020-08-04,94.190002,94.800003,93.260002,94.650002,86.870384,945600
2020-08-05,95.430000,96.800003,95.300003,96.339996,88.421478,1355100
2020-08-06,96.169998,96.769997,95.540001,96.510002,88.577492,960700
2020-08-07,96.709999,97.849998,95.959999,97.760002,89.724747,1139900
2020-08-10,97.919998,99.959999,97.580002,99.760002,91.560356,1574300
2020-08-11,100.279999,103.730003,100.279999,102.180000,93.781464,2442800
2020-08-12,103.430000,103.449997,102.110001,102.550003,94.121056,2671200
2020-08-13,101.110001,101.919998,100.610001,101.430000,93.760536,1803200
2020-08-14,100.480003,101.839996,100.349998,100.889999,93.261375,1192200
2020-08-17,101.269997,102.199997,100.309998,100.900002,93.270615,1513100
2020-08-18,100.690002,101.370003,100.050003,100.709999,93.094978,1205300
2020-08-19,100.339996,101.510002,99.529999,100.480003,92.882378,1365700
2020-08-20,99.339996,100.190002,99.059998,99.470001,91.948738,1209700
2020-08-21,99.580002,101.190002,99.320000,100.589996,92.984062,1658100
2020-08-24,101.389999,102.889999,100.760002,102.879997,95.100899,1595800
2020-08-25,103.599998,103.820000,101.820000,102.820000,95.045425,1250100
2020-08-26,102.440002,102.820000,101.320000,102.400002,94.657196,1127400
2020-08-27,102.879997,103.260002,101.470001,102.089996,94.370621,948000
2020-08-28,102.489998,103.570000,101.510002,103.510002,95.683250,1049600
2020-08-31,103.070000,103.500000,101.760002,102.099998,94.379868,1690100
2020-09-01,101.750000,103.519997,101.320000,103.430000,95.609322,1256900
2020-09-02,103.500000,106.070000,103.089996,105.570000,97.587486,1393800
2020-09-03,105.500000,105.839996,101.500000,102.150002,94.426094,3002800
2020-09-04,103.870003,104.550003,101.809998,102.580002,94.823578,1545500
2020-09-08,101.589996,102.180000,99.870003,100.480003,92.882378,1450900
2020-09-09,101.760002,103.699997,101.199997,102.559998,94.805092,1346300
2020-09-10,103.000000,103.980003,100.639999,101.000000,93.363029,1299300
2020-09-11,101.660004,103.410004,101.080002,102.519997,94.768127,1049900
2020-09-14,103.309998,103.919998,102.629997,103.180000,95.378204,1686200
2020-09-15,103.889999,104.559998,102.790001,102.879997,95.100899,1490000
2020-09-16,103.680000,105.389999,103.000000,104.389999,96.496735,1896900
2020-09-17,103.309998,105.470001,102.089996,105.010002,97.069832,1384800
2020-09-18,104.769997,105.889999,103.080002,103.400002,95.581581,2613100
2020-09-21,101.070000,101.519997,96.239998,97.379997,90.016777,2353600
2020-09-22,97.570000,99.559998,97.019997,99.309998,91.800850,1730400
2020-09-23,99.190002,101.050003,98.680000,98.779999,91.310921,1981000
2020-09-24,98.480003,100.769997,98.050003,99.650002,92.115143,1859500
2020-09-25,98.510002,100.750000,98.400002,99.959999,92.401680,1605300
2020-09-28,101.529999,103.519997,101.199997,102.339996,94.601715,1599700
2020-09-29,102.489998,102.489998,100.870003,101.180000,93.529442,1064300
2020-09-30,101.709999,103.650002,100.949997,102.029999,94.315163,1664800
2020-10-01,102.709999,103.209999,99.660004,100.589996,92.984062,1355800
2020-10-02,99.129997,104.209999,98.989998,102.650002,94.888298,1923900
2020-10-05,103.879997,105.470001,103.599998,105.089996,97.143791,1467400
2020-10-06,105.309998,106.790001,104.330002,104.440002,96.542946,1330600
2020-10-07,105.790001,107.129997,105.459999,106.949997,98.863159,1481600
2020-10-08,107.290001,107.919998,106.230003,107.480003,99.353073,1009200
2020-10-09,108.459999,109.199997,107.300003,107.529999,99.399300,1512400
2020-10-12,108.610001,109.629997,108.000000,108.209999,100.027893,1196300
2020-10-13,107.690002,108.529999,106.870003,107.599998,99.464005,1547900
2020-10-14,107.889999,109.459999,107.660004,108.190002,100.009392,826500
2020-10-15,106.970001,108.699997,106.639999,108.629997,100.416122,955600
2020-10-16,109.360001,111.190002,108.809998,109.260002,100.998482,1520200
2020-10-19,109.459999,109.860001,107.330002,107.889999,99.732079,1207700
2020-10-20,108.599998,110.650002,108.120003,108.739998,100.517807,1069800
2020-10-21,108.309998,110.059998,108.239998,108.279999,100.092590,985600
2020-10-22,108.739998,110.449997,108.739998,109.879997,101.571609,1199700
2020-10-23,110.800003,111.650002,109.699997,109.809998,101.506882,1088600
2020-10-26,108.250000,108.709999,105.769997,107.419998,99.297607,1330100
2020-10-27,107.430000,107.709999,105.180000,105.419998,97.448845,943200
2020-10-28,103.139999,104.910004,101.839996,102.309998,94.573997,1446600
2020-10-29,101.790001,105.150002,101.519997,104.220001,96.339577,1148400
2020-10-30,103.860001,104.680000,102.279999,103.790001,95.942085,1494400
2020-11-02,105.760002,107.709999,105.250000,107.339996,99.223656,2226900
2020-11-03,109.260002,111.989998,106.919998,111.250000,102.838020,2345000
2020-11-04,110.199997,110.199997,104.339996,105.900002,97.892548,2874900
2020-11-05,107.779999,110.489998,107.370003,109.809998,102.211456,1975800
2020-11-06,109.839996,111.180000,109.250000,109.959999,102.351097,1212500
2020-11-09,116.120003,119.480003,113.419998,113.500000,105.646133,2959800
2020-11-10,113.660004,115.820000,113.230003,114.860001,106.912018,1992500
2020-11-11,116.989998,117.000000,113.199997,114.070000,106.176682,2120700
2020-11-12,113.610001,114.160004,112.370003,113.320000,105.478584,1159200
2020-11-13,114.000000,115.239998,113.489998,114.449997,106.530396,1679500
2020-11-16,116.800003,117.910004,114.669998,117.500000,109.369347,1913600
2020-11-17,116.190002,116.910004,114.449997,116.070000,108.038307,1307500
2020-11-18,116.139999,118.050003,115.660004,116.750000,108.671249,1282100
2020-11-19,117.580002,118.930000,114.910004,118.120003,109.946442,2244500
2020-11-20,118.230003,118.730003,117.010002,117.400002,109.276268,2182300
2020-11-23,118.300003,120.339996,118.059998,120.260002,111.938377,2330100
2020-11-24,121.580002,123.669998,120.690002,123.250000,114.721451,2709100
2020-11-25,122.639999,122.639999,120.709999,122.190002,113.734802,1774200
2020-11-27,122.699997,122.849998,121.260002,121.900002,113.464874,1039900
2020-11-30,121.800003,122.150002,120.010002,121.110001,112.729538,3567100
2020-12-01,122.580002,123.430000,120.610001,120.699997,112.347916,2483200
2020-12-02,119.610001,120.989998,117.989998,118.919998,110.691078,2101200
2020-12-03,118.790001,119.440002,116.400002,116.730003,108.652634,3257200
2020-12-04,116.940002,119.660004,116.940002,118.820000,110.598007,1490800
2020-12-07,118.449997,118.589996,116.970001,117.400002,109.276268,1310400
2020-12-08,116.830002,118.540001,116.269997,117.860001,109.704430,1618000
2020-12-09,118.419998,118.989998,116.800003,117.889999,109.732353,1511200
2020-12-10,117.129997,117.129997,114.769997,115.150002,107.181969,1401500
2020-12-11,114.309998,115.970001,114.099998,115.599998,107.600815,1279200
2020-12-14,115.970001,116.470001,113.830002,113.839996,105.962608,1771700
2020-12-15,115.059998,117.129997,113.790001,116.540001,108.475761,1983500
2020-12-16,116.599998,116.690002,115.070000,115.370003,107.386742,1610600
2020-12-17,115.809998,116.139999,114.129997,115.290001,107.312271,1794700
2020-12-18,115.029999,116.480003,114.300003,116.080002,108.047623,4499000
2020-12-21,115.180000,117.550003,113.949997,116.980003,108.885323,2548500
2020-12-22,117.180000,117.629997,115.730003,116.610001,108.540939,1552700
2020-12-23,117.510002,118.660004,116.980003,117.019997,108.922546,1109400
2020-12-24,117.199997,118.080002,116.010002,118.070000,109.899902,362200
2020-12-28,119.070000,119.959999,117.660004,117.720001,109.574120,1075500
2020-12-29,118.239998,118.529999,116.040001,117.160004,109.052872,874300
2020-12-30,117.870003,119.599998,117.550003,119.300003,111.044777,1288400
2020-12-31,119.269997,120.400002,118.730003,120.139999,111.826668,1056900
2021-01-04,120.300003,121.580002,117.870003,118.750000,110.532845,1947800
2021-01-05,118.320000,120.540001,118.180000,120.010002,111.705658,1217200
2021-01-06,122.309998,128.360001,122.160004,126.449997,117.700027,3083000
2021-01-07,127.790001,130.000000,126.430000,129.089996,120.157349,2585300
2021-01-08,129.279999,129.899994,125.139999,126.879997,118.100266,2695400
2021-01-11,125.199997,127.769997,125.129997,126.959999,118.174736,1490100
2021-01-12,126.989998,128.610001,126.160004,128.339996,119.459244,1479700
2021-01-13,127.910004,128.339996,125.300003,125.410004,116.731995,2344100
2021-01-14,126.230003,126.599998,124.190002,124.620003,115.996651,4047400
2021-01-15,122.879997,123.400002,121.000000,123.169998,114.646988,2590400
2021-01-19,124.500000,126.959999,124.010002,125.500000,116.815750,2144500
2021-01-20,125.550003,126.489998,124.370003,125.980003,117.262558,1698500
2021-01-21,125.930000,126.870003,124.900002,125.129997,116.471359,1348400
2021-01-22,124.430000,125.220001,122.930000,124.430000,115.819817,1405700
2021-01-25,123.959999,124.230003,121.290001,121.820000,113.390404,1598900
2021-01-26,122.529999,122.610001,120.500000,120.739998,112.385139,1140700
2021-01-27,118.680000,118.910004,114.010002,114.860001,106.912018,2062200
2021-01-28,115.919998,119.709999,115.519997,118.290001,110.104675,1537100
2021-01-29,117.830002,121.750000,116.739998,117.699997,109.555519,2444700
2021-02-01,119.000000,122.169998,118.330002,121.540001,113.129791,3054600
2021-02-02,121.750000,123.430000,118.660004,120.440002,112.105896,4883000
2021-02-03,120.889999,121.550003,119.000000,119.540001,111.268181,2133200
2021-02-04,119.739998,120.889999,119.010002,120.540001,112.198975,2184100
2021-02-05,122.040001,122.690002,120.059998,121.940002,113.502098,1983000
2021-02-08,122.699997,123.029999,119.419998,120.220001,111.901123,2548000
2021-02-09,120.449997,120.610001,118.599998,119.830002,111.538116,1857600
2021-02-10,121.589996,122.790001,120.870003,121.760002,113.334557,2988400
2021-02-11,122.339996,123.980003,121.459999,123.529999,114.982086,2285800
2021-02-12,122.589996,124.199997,122.320000,123.980003,115.400940,1586800
2021-02-16,126.000000,126.370003,124.949997,125.000000,116.350365,2167800
2021-02-17,123.300003,125.339996,123.300003,125.029999,116.378288,1302600
2021-02-18,124.239998,125.730003,124.110001,125.190002,116.527214,1513400
2021-02-19,126.370003,128.669998,126.029999,127.800003,118.956612,2662100
